binned_lat,binned_lon,type,subtype,count
41.94,-87.7,JAM,JAM_HEAVY_TRAFFIC,375
41.93,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,375
41.96,-87.75,HAZARD,HAZARD_ON_ROAD,374
41.75,-87.6,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,374
41.76,-87.61,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,372
41.89,-87.63,HAZARD,HAZARD_ON_ROAD,371
41.99,-87.69,JAM,JAM_HEAVY_TRAFFIC,371
41.89,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,371
41.97,-87.66,JAM,JAM_HEAVY_TRAFFIC,370
41.97,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,369
41.94,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,368
41.91,-87.69,JAM,JAM_HEAVY_TRAFFIC,364
41.91,-87.71,JAM,JAM_HEAVY_TRAFFIC,363
41.83,-87.64,HAZARD,HAZARD_ON_ROAD,361
41.92,-87.69,HAZARD,HAZARD_ON_ROAD_POT_HOLE,361
41.97,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,359
41.96,-87.7,JAM,JAM_HEAVY_TRAFFIC,359
41.93,-87.65,JAM,JAM_HEAVY_TRAFFIC,357
41.91,-87.65,JAM,JAM_STAND_STILL_TRAFFIC,356
41.87,-87.63,ROAD_CLOSED,ROAD_CLOSED_EVENT,356
41.87,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,354
41.94,-87.68,JAM,JAM_HEAVY_TRAFFIC,353
41.84,-87.62,JAM,JAM_HEAVY_TRAFFIC,352
41.99,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,349
41.97,-87.67,JAM,JAM_HEAVY_TRAFFIC,348
41.85,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,348
41.87,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,347
41.99,-87.76,JAM,JAM_HEAVY_TRAFFIC,345
41.87,-87.74,HAZARD,HAZARD_ON_ROAD_POT_HOLE,345
41.9,-87.67,HAZARD,HAZARD_ON_ROAD,344
41.96,-87.77,JAM,JAM_HEAVY_TRAFFIC,342
41.94,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,340
41.96,-87.65,JAM,JAM_HEAVY_TRAFFIC,340
41.83,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,340
41.93,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,339
41.88,-87.62,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,339
41.81,-87.74,JAM,JAM_STAND_STILL_TRAFFIC,335
41.94,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,334
41.96,-87.77,JAM,JAM_STAND_STILL_TRAFFIC,333
41.77,-87.63,JAM,JAM_STAND_STILL_TRAFFIC,333
41.96,-87.74,JAM,JAM_HEAVY_TRAFFIC,332
41.84,-87.67,JAM,JAM_HEAVY_TRAFFIC,329
41.96,-87.74,JAM,JAM_STAND_STILL_TRAFFIC,329
41.93,-87.65,JAM,JAM_STAND_STILL_TRAFFIC,329
41.99,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,329
41.97,-87.75,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,327
41.9,-87.73,JAM,JAM_HEAVY_TRAFFIC,324
41.81,-87.75,HAZARD,HAZARD_ON_ROAD_POT_HOLE,324
41.95,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,324
41.89,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,324
41.84,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,323
41.88,-87.67,JAM,JAM_HEAVY_TRAFFIC,322
41.81,-87.63,JAM,JAM_HEAVY_TRAFFIC,322
41.96,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,321
41.94,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,320
41.95,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,320
41.87,-87.64,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,319
41.89,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,318
41.95,-87.72,JAM,JAM_HEAVY_TRAFFIC,317
41.74,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,317
41.86,-87.69,JAM,JAM_HEAVY_TRAFFIC,316
41.7,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,313
41.85,-87.64,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,313
41.91,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,311
41.97,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,308
41.95,-87.68,JAM,JAM_HEAVY_TRAFFIC,308
41.98,-87.77,JAM,JAM_HEAVY_TRAFFIC,307
41.96,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,306
41.97,-87.88,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,306
41.9,-87.63,HAZARD,HAZARD_ON_ROAD,305
41.9,-87.64,JAM,JAM_HEAVY_TRAFFIC,303
41.88,-87.63,HAZARD,HAZARD_ON_ROAD,301
41.91,-87.65,JAM,JAM_HEAVY_TRAFFIC,300
41.79,-87.75,JAM,JAM_STAND_STILL_TRAFFIC,299
41.9,-87.67,ACCIDENT,ACCIDENT_MAJOR,299
41.8,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,298
41.97,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,298
41.98,-87.77,JAM,JAM_STAND_STILL_TRAFFIC,296
41.69,-87.6,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,296
41.91,-87.67,HAZARD,HAZARD_ON_ROAD,296
41.82,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,295
41.96,-87.66,JAM,JAM_HEAVY_TRAFFIC,293
41.79,-87.75,JAM,JAM_HEAVY_TRAFFIC,291
41.65,-87.59,JAM,JAM_HEAVY_TRAFFIC,288
41.86,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,286
41.92,-87.66,JAM,JAM_HEAVY_TRAFFIC,285
41.96,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,285
41.85,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,285
41.68,-87.61,JAM,JAM_STAND_STILL_TRAFFIC,285
41.92,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,284
41.7,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,284
41.96,-87.76,HAZARD,HAZARD_ON_ROAD,284
41.8,-87.64,HAZARD,HAZARD_ON_ROAD,284
41.84,-87.64,HAZARD,HAZARD_ON_ROAD_POT_HOLE,283
41.89,-87.68,JAM,JAM_HEAVY_TRAFFIC,283
41.89,-87.64,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,282
41.96,-87.72,JAM,JAM_HEAVY_TRAFFIC,282
41.92,-87.69,HAZARD,HAZARD_ON_ROAD,282
41.88,-87.63,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,280
41.95,-87.72,JAM,JAM_STAND_STILL_TRAFFIC,280
41.83,-87.71,JAM,JAM_HEAVY_TRAFFIC,279
41.97,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,276
41.87,-87.67,HAZARD,HAZARD_ON_ROAD,275
41.95,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,275
41.9,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,275
41.99,-87.72,JAM,JAM_STAND_STILL_TRAFFIC,273
41.95,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,273
41.96,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,273
41.91,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,268
41.79,-87.77,JAM,JAM_STAND_STILL_TRAFFIC,268
41.89,-87.62,HAZARD,HAZARD_ON_ROAD,267
41.95,-87.69,JAM,JAM_HEAVY_TRAFFIC,265
41.94,-87.74,JAM,JAM_HEAVY_TRAFFIC,265
41.79,-87.64,HAZARD,HAZARD_ON_ROAD,265
41.74,-87.58,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,263
41.78,-87.64,HAZARD,HAZARD_ON_ROAD,263
41.95,-87.89,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,262
41.82,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,261
41.91,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,260
41.9,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,259
41.84,-87.65,HAZARD,HAZARD_ON_ROAD,259
41.95,-87.74,HAZARD,HAZARD_ON_ROAD,258
41.89,-87.69,JAM,JAM_HEAVY_TRAFFIC,258
41.93,-87.73,JAM,JAM_HEAVY_TRAFFIC,258
41.95,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,257
41.91,-87.64,JAM,JAM_HEAVY_TRAFFIC,256
41.77,-87.64,JAM,JAM_HEAVY_TRAFFIC,255
41.99,-87.68,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,254
41.96,-87.68,JAM,JAM_HEAVY_TRAFFIC,254
41.87,-87.65,ACCIDENT,ACCIDENT_MAJOR,249
41.65,-87.59,HAZARD,HAZARD_ON_ROAD,248
41.82,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,247
41.93,-87.73,JAM,JAM_STAND_STILL_TRAFFIC,247
41.88,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,246
41.85,-87.64,JAM,JAM_HEAVY_TRAFFIC,244
41.91,-87.63,HAZARD,HAZARD_ON_ROAD_POT_HOLE,244
41.95,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,243
41.93,-87.7,HAZARD,HAZARD_ON_ROAD,243
41.87,-87.68,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,242
41.82,-87.72,JAM,JAM_STAND_STILL_TRAFFIC,240
41.9,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,240
41.94,-87.72,HAZARD,HAZARD_ON_ROAD,239
41.96,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,239
41.82,-87.64,HAZARD,HAZARD_ON_ROAD,239
41.66,-87.6,JAM,JAM_HEAVY_TRAFFIC,238
41.97,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,237
41.82,-87.72,HAZARD,HAZARD_ON_ROAD,237
42.0,-87.67,JAM,JAM_HEAVY_TRAFFIC,236
41.87,-87.68,HAZARD,HAZARD_ON_ROAD,235
41.99,-87.89,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,234
41.97,-87.75,HAZARD,HAZARD_ON_ROAD,233
41.71,-87.61,JAM,JAM_STAND_STILL_TRAFFIC,233
41.86,-87.63,JAM,JAM_HEAVY_TRAFFIC,233
41.88,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,232
41.82,-87.74,JAM,JAM_HEAVY_TRAFFIC,232
41.87,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,229
41.81,-87.75,HAZARD,HAZARD_ON_ROAD,228
41.88,-87.62,HAZARD,HAZARD_ON_ROAD,228
41.82,-87.61,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,228
41.96,-87.75,HAZARD,HAZARD_ON_ROAD_POT_HOLE,227
41.99,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,226
41.84,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,225
41.89,-87.64,HAZARD,HAZARD_ON_ROAD,224
41.92,-87.63,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,223
41.89,-87.71,JAM,JAM_HEAVY_TRAFFIC,223
41.97,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,223
41.94,-87.66,JAM,JAM_HEAVY_TRAFFIC,222
41.98,-87.81,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,222
41.86,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,221
41.89,-87.69,JAM,JAM_STAND_STILL_TRAFFIC,220
41.9,-87.68,JAM,JAM_HEAVY_TRAFFIC,220
41.81,-87.74,HAZARD,HAZARD_ON_ROAD_POT_HOLE,220
41.94,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,220
41.9,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,219
41.88,-87.65,HAZARD,HAZARD_ON_ROAD_OBJECT,219
41.93,-87.71,HAZARD,HAZARD_ON_ROAD,218
41.93,-87.66,JAM,JAM_HEAVY_TRAFFIC,218
41.98,-87.79,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,217
41.98,-87.85,JAM,JAM_HEAVY_TRAFFIC,216
41.98,-87.66,HAZARD,HAZARD_ON_ROAD,215
41.96,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,215
41.97,-87.66,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,215
41.87,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,214
41.94,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,213
41.71,-87.65,JAM,JAM_HEAVY_TRAFFIC,213
41.95,-87.66,JAM,JAM_HEAVY_TRAFFIC,212
41.82,-87.69,JAM,JAM_HEAVY_TRAFFIC,212
41.81,-87.64,HAZARD,HAZARD_ON_ROAD,211
41.99,-87.67,JAM,JAM_HEAVY_TRAFFIC,211
41.89,-87.66,HAZARD,HAZARD_ON_ROAD_OBJECT,210
41.73,-87.63,HAZARD,HAZARD_ON_ROAD,209
41.76,-87.62,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,207
41.84,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,207
41.99,-87.66,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,206
41.87,-87.74,HAZARD,HAZARD_ON_ROAD,206
41.97,-87.89,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,205
41.77,-87.63,HAZARD,HAZARD_ON_ROAD,205
41.86,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,205
41.9,-87.69,JAM,JAM_HEAVY_TRAFFIC,203
41.94,-87.64,JAM,JAM_HEAVY_TRAFFIC,203
41.88,-87.73,JAM,JAM_HEAVY_TRAFFIC,202
41.86,-87.65,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,202
41.96,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,202
41.87,-87.69,HAZARD,HAZARD_ON_ROAD,202
41.64,-87.58,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,202
41.67,-87.61,JAM,JAM_HEAVY_TRAFFIC,202
41.95,-87.71,JAM,JAM_HEAVY_TRAFFIC,201
41.83,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,201
41.94,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,200
41.75,-87.59,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,200
41.87,-87.69,HAZARD,HAZARD_ON_ROAD_POT_HOLE,200
41.99,-87.78,JAM,JAM_STAND_STILL_TRAFFIC,199
41.94,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,198
41.89,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,196
41.97,-87.77,HAZARD,HAZARD_ON_ROAD,196
41.92,-87.69,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,196
41.93,-87.7,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,196
41.71,-87.6,JAM,JAM_STAND_STILL_TRAFFIC,196
41.94,-87.71,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,195
41.75,-87.63,HAZARD,HAZARD_ON_ROAD,195
41.77,-87.62,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,195
41.98,-87.79,HAZARD,HAZARD_ON_ROAD,194
41.83,-87.68,HAZARD,HAZARD_ON_ROAD,193
41.87,-87.69,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,193
41.96,-87.72,JAM,JAM_STAND_STILL_TRAFFIC,193
42.0,-87.69,JAM,JAM_HEAVY_TRAFFIC,192
41.82,-87.73,HAZARD,HAZARD_ON_ROAD,192
41.72,-87.63,HAZARD,HAZARD_ON_ROAD,192
41.97,-87.73,JAM,JAM_HEAVY_TRAFFIC,191
41.87,-87.64,HAZARD,HAZARD_ON_ROAD,191
41.97,-87.78,HAZARD,HAZARD_ON_ROAD,191
41.89,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,191
41.79,-87.77,JAM,JAM_HEAVY_TRAFFIC,189
41.87,-87.73,HAZARD,HAZARD_ON_ROAD,189
41.91,-87.7,JAM,JAM_STAND_STILL_TRAFFIC,187
41.76,-87.63,HAZARD,HAZARD_ON_ROAD,187
41.88,-87.64,HAZARD,HAZARD_ON_ROAD,185
41.68,-87.6,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,184
41.92,-87.68,HAZARD,HAZARD_ON_ROAD,183
41.81,-87.63,JAM,JAM_STAND_STILL_TRAFFIC,182
41.83,-87.7,HAZARD,HAZARD_ON_ROAD_POT_HOLE,182
41.79,-87.75,HAZARD,HAZARD_ON_ROAD_POT_HOLE,181
41.98,-87.7,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,180
41.66,-87.6,HAZARD,HAZARD_ON_ROAD,180
41.9,-87.76,JAM,JAM_HEAVY_TRAFFIC,180
41.88,-87.68,JAM,JAM_STAND_STILL_TRAFFIC,179
41.93,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,179
41.97,-87.79,JAM,JAM_HEAVY_TRAFFIC,179
41.84,-87.66,HAZARD,HAZARD_ON_ROAD,178
41.88,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,178
41.87,-87.62,HAZARD,HAZARD_ON_ROAD,178
41.89,-87.63,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,178
41.89,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,177
41.71,-87.63,HAZARD,HAZARD_ON_ROAD,177
41.89,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,177
41.91,-87.67,HAZARD,HAZARD_ON_ROAD_OBJECT,176
41.88,-87.73,JAM,JAM_STAND_STILL_TRAFFIC,176
41.69,-87.6,HAZARD,HAZARD_ON_ROAD,176
41.78,-87.81,JAM,JAM_HEAVY_TRAFFIC,176
41.87,-87.63,HAZARD,HAZARD_ON_ROAD,176
41.81,-87.73,HAZARD,HAZARD_ON_ROAD_POT_HOLE,175
41.8,-87.64,HAZARD,HAZARD_ON_ROAD_POT_HOLE,175
42.0,-87.68,JAM,JAM_HEAVY_TRAFFIC,174
41.86,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,173
41.85,-87.65,ACCIDENT,ACCIDENT_MAJOR,173
41.94,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,173
41.95,-87.9,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,173
41.87,-87.66,HAZARD,HAZARD_ON_ROAD,173
41.97,-87.79,JAM,JAM_STAND_STILL_TRAFFIC,171
41.81,-87.75,HAZARD,HAZARD_ON_ROAD_OBJECT,171
41.93,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,171
41.89,-87.65,HAZARD,HAZARD_ON_ROAD,170
41.85,-87.67,JAM,JAM_HEAVY_TRAFFIC,170
41.86,-87.65,ACCIDENT,ACCIDENT_MAJOR,170
41.91,-87.66,HAZARD,HAZARD_ON_ROAD_POT_HOLE,170
41.87,-87.75,HAZARD,HAZARD_ON_ROAD,169
41.99,-87.81,JAM,JAM_STAND_STILL_TRAFFIC,169
41.82,-87.72,HAZARD,HAZARD_ON_ROAD_OBJECT,169
41.83,-87.71,JAM,JAM_STAND_STILL_TRAFFIC,168
41.99,-87.81,JAM,JAM_HEAVY_TRAFFIC,168
41.78,-87.58,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,167
41.87,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,167
41.93,-87.64,HAZARD,HAZARD_ON_ROAD,167
41.92,-87.81,JAM,JAM_STAND_STILL_TRAFFIC,167
41.65,-87.59,HAZARD,HAZARD_ON_ROAD_OBJECT,167
41.9,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,166
41.93,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,166
41.85,-87.62,HAZARD,HAZARD_ON_ROAD,166
41.92,-87.77,JAM,JAM_HEAVY_TRAFFIC,166
41.95,-87.73,HAZARD,HAZARD_ON_ROAD,166
41.91,-87.68,HAZARD,HAZARD_ON_ROAD,166
41.8,-87.75,JAM,JAM_STAND_STILL_TRAFFIC,165
41.88,-87.69,JAM,JAM_HEAVY_TRAFFIC,165
41.94,-87.71,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,165
41.85,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,165
41.9,-87.74,JAM,JAM_HEAVY_TRAFFIC,164
41.84,-87.74,JAM,JAM_HEAVY_TRAFFIC,164
41.9,-87.63,HAZARD,HAZARD_ON_ROAD_OBJECT,164
41.83,-87.69,HAZARD,HAZARD_ON_ROAD_POT_HOLE,163
41.74,-87.63,HAZARD,HAZARD_ON_ROAD,162
41.79,-87.75,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,162
41.87,-87.76,HAZARD,HAZARD_ON_ROAD,162
41.94,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,162
41.86,-87.62,HAZARD,HAZARD_ON_ROAD,162
41.98,-87.7,JAM,JAM_HEAVY_TRAFFIC,162
41.98,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,162
42.01,-87.71,JAM,JAM_HEAVY_TRAFFIC,162
41.83,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,161
41.88,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,160
41.92,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,160
42.01,-87.69,JAM,JAM_HEAVY_TRAFFIC,160
41.93,-87.66,JAM,JAM_STAND_STILL_TRAFFIC,159
41.9,-87.72,JAM,JAM_HEAVY_TRAFFIC,159
41.95,-87.84,JAM,JAM_HEAVY_TRAFFIC,159
41.91,-87.63,HAZARD,HAZARD_ON_ROAD,159
41.81,-87.73,JAM,JAM_HEAVY_TRAFFIC,159
41.91,-87.7,JAM,JAM_HEAVY_TRAFFIC,158
41.85,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,158
41.93,-87.71,HAZARD,HAZARD_ON_ROAD_POT_HOLE,158
41.87,-87.71,HAZARD,HAZARD_ON_ROAD,157
41.84,-87.63,HAZARD,HAZARD_ON_ROAD,157
41.89,-87.7,JAM,JAM_HEAVY_TRAFFIC,156
41.65,-87.59,HAZARD,HAZARD_WEATHER_FLOOD,156
41.96,-87.75,HAZARD,HAZARD_ON_ROAD_OBJECT,156
41.88,-87.62,HAZARD,HAZARD_ON_ROAD_POT_HOLE,156
41.78,-87.58,HAZARD,HAZARD_ON_ROAD_POT_HOLE,156
41.89,-87.66,ACCIDENT,ACCIDENT_MAJOR,156
41.97,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,156
41.88,-87.68,JAM,JAM_HEAVY_TRAFFIC,156
41.8,-87.75,JAM,JAM_HEAVY_TRAFFIC,156
41.71,-87.62,JAM,JAM_STAND_STILL_TRAFFIC,156
41.92,-87.69,HAZARD,HAZARD_ON_ROAD_OBJECT,156
41.84,-87.74,JAM,JAM_STAND_STILL_TRAFFIC,155
41.97,-87.68,JAM,JAM_HEAVY_TRAFFIC,155
41.72,-87.59,JAM,JAM_STAND_STILL_TRAFFIC,155
41.77,-87.8,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,154
41.94,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,154
41.95,-87.74,HAZARD,HAZARD_ON_ROAD_OBJECT,154
41.72,-87.59,JAM,JAM_HEAVY_TRAFFIC,154
41.85,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,154
41.86,-87.62,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,153
41.9,-87.75,JAM,JAM_HEAVY_TRAFFIC,153
41.92,-87.77,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,153
41.96,-87.67,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,152
41.85,-87.67,JAM,JAM_STAND_STILL_TRAFFIC,152
41.99,-87.68,HAZARD,HAZARD_ON_ROAD_POT_HOLE,152
41.87,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,152
41.71,-87.59,JAM,JAM_STAND_STILL_TRAFFIC,152
41.79,-87.64,HAZARD,HAZARD_ON_ROAD_OBJECT,152
41.83,-87.7,HAZARD,HAZARD_ON_ROAD,151
41.95,-87.76,JAM,JAM_HEAVY_TRAFFIC,151
41.9,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,151
41.71,-87.65,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,151
41.87,-87.71,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,150
41.68,-87.61,HAZARD,HAZARD_ON_ROAD,150
41.97,-87.89,JAM,JAM_STAND_STILL_TRAFFIC,150
41.9,-87.77,JAM,JAM_HEAVY_TRAFFIC,149
41.79,-87.58,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,149
41.83,-87.69,HAZARD,HAZARD_ON_ROAD,149
41.95,-87.65,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,147
41.98,-87.71,JAM,JAM_HEAVY_TRAFFIC,146
41.9,-87.75,HAZARD,HAZARD_ON_ROAD_POT_HOLE,146
41.92,-87.64,HAZARD,HAZARD_ON_ROAD,145
41.88,-87.65,ACCIDENT,ACCIDENT_MAJOR,145
41.82,-87.73,HAZARD,HAZARD_ON_ROAD_OBJECT,145
41.96,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,145
41.87,-87.72,HAZARD,HAZARD_ON_ROAD,144
41.71,-87.59,JAM,JAM_HEAVY_TRAFFIC,144
41.94,-87.65,HAZARD,HAZARD_ON_ROAD,144
41.95,-87.73,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,143
41.87,-87.72,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,143
41.87,-87.75,HAZARD,HAZARD_ON_ROAD_OBJECT,142
41.84,-87.62,HAZARD,HAZARD_ON_ROAD_OBJECT,142
41.71,-87.59,HAZARD,HAZARD_ON_ROAD_POT_HOLE,142
41.94,-87.66,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,141
41.87,-87.74,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,141
41.9,-87.63,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,141
41.88,-87.68,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,141
41.84,-87.64,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,140
41.79,-87.8,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,140
41.99,-87.78,JAM,JAM_HEAVY_TRAFFIC,140
41.88,-87.67,HAZARD,HAZARD_ON_ROAD_POT_HOLE,140
41.98,-87.85,JAM,JAM_STAND_STILL_TRAFFIC,140
41.82,-87.6,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,139
41.83,-87.7,HAZARD,HAZARD_ON_ROAD_OBJECT,138
41.77,-87.64,JAM,JAM_STAND_STILL_TRAFFIC,138
41.87,-87.77,HAZARD,HAZARD_ON_ROAD,138
41.94,-87.72,HAZARD,HAZARD_ON_ROAD_POT_HOLE,137
41.94,-87.65,HAZARD,HAZARD_ON_ROAD_POT_HOLE,137
